timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:89:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:31:95:**,30:87:D9:B1:5B:**,30:87:D9:71:FC:**,30:87:D9:B1:5C:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:F1:59:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:B1:7D:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:5B:**,30:87:D9:71:55:**,30:87:D9:F1:7D:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,A8:5E:45:1B:B8:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:B1:9A:**,30:87:D9:B1:59:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**
1662477131,11.4645958,20.526228,-100,-70,-68,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-74,-70,-100,-100,-100,-100,-68,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-80,-100,-100,-77,-100,-56,-80,-70,-100,-51,-100,-100,-100,-56,-78,-78,-64,-68,-100,-100,-68,-100,-68,-100,-100,-63,-57,-69,-100,-77,-100,-55,-69,-76,-100,-100,-100,-100,-100,-62,-100,-100,-53,-63
1662477132,11.4673338,20.5260468,-100,-67,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-82,-100,-100,-100,-49,-71,-74,-100,-67,-100,-100,-100,-100,-66,-100,-100,-100,-47,-100,-100,-69,-100,-48,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477133,11.4652672,20.5272446,-80,-54,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-78,-83,-68,-84,-100,-100,-100,-89,-70,-80,-84,-78,-88,-79,-76,-32,-73,-75,-84,-100,-88,-73,-79,-80,-67,-80,-76,-78,-81,-100,-73,-76,-80,-100,-60,-39,-77,-79,-74,-58,-69,-59,-79,-48,-60,-78,-78,-79,-52,-77,-76,-79,-79,-40,-60,-100,-78,-43,-74,-84,-77,-77,-100,-81,-77,-78
1662477134,11.4672174,20.525629,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-69,-100,-100,-78,-100,-100,-76,-33,-100,-100,-100,-100,-100,-100,-100,-78,-69,-79,-100,-79,-100,-100,-100,-72,-82,-100,-100,-33,-80,-79,-78,-52,-70,-100,-78,-100,-53,-100,-100,-78,-39,-77,-80,-77,-80,-33,-54,-100,-100,-100,-100,-100,-76,-77,-100,-100,-77,-77
1662477135,11.4568624,20.5206223,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-100,-100,-100,-100,-75,-100,-100,-79,-100,-100,-100,-34,-100,-100,-100,-100,-100,-100,-80,-80,-75,-76,-100,-79,-100,-100,-100,-74,-100,-100,-100,-34,-79,-78,-80,-62,-76,-100,-78,-100,-64,-100,-100,-79,-39,-79,-100,-78,-81,-34,-63,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-77
1662477136,11.4747467,20.5320358,-80,-54,-100,-89,-77,-60,-100,-77,-77,-83,-89,-100,-84,-78,-83,-68,-84,-100,-100,-100,-89,-70,-80,-84,-78,-88,-79,-79,-28,-73,-75,-84,-100,-88,-73,-100,-78,-68,-80,-76,-78,-81,-100,-73,-76,-80,-100,-60,-37,-77,-78,-73,-58,-69,-59,-79,-48,-60,-78,-100,-77,-50,-77,-78,-79,-79,-37,-60,-100,-78,-43,-74,-84,-77,-78,-100,-81,-76,-77
1662477137,11.4675121,20.5265236,-100,-53,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-79,-100,-100,-76,-100,-66,-79,-100,-100,-68,-100,-100,-100,-45,-76,-76,-61,-53,-100,-100,-65,-100,-65,-100,-78,-61,-45,-65,-100,-77,-100,-46,-54,-100,-100,-100,-100,-100,-100,-59,-100,-100,-53,-70
1662477138,11.474658,20.5328751,-100,-71,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-83,-100,-100,-100,-52,-74,-74,-100,-72,-100,-100,-100,-100,-72,-100,-100,-100,-48,-100,-100,-73,-100,-51,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477139,11.4669256,20.5265198,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-35,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-36,-78,-77,-79,-60,-76,-100,-100,-100,-62,-82,-100,-78,-40,-100,-100,-77,-100,-35,-62,-100,-100,-100,-100,-100,-81,-76,-100,-100,-100,-77
1662477140,11.4698391,20.5278168,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-81,-100,-100,-100,-47,-81,-82,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-46,-100,-100,-81,-100,-48,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477141,11.4720402,20.5297279,-100,-54,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-79,-100,-100,-76,-100,-67,-82,-100,-100,-65,-100,-100,-100,-45,-75,-75,-57,-52,-100,-100,-66,-100,-53,-100,-75,-60,-46,-67,-100,-74,-100,-45,-53,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662477142,11.4581728,20.5243683,-100,-50,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-73,-80,-78,-100,-76,-100,-100,-100,-73,-100,-100,-100,-26,-78,-76,-79,-50,-80,-100,-73,-100,-50,-100,-81,-76,-35,-77,-73,-77,-80,-26,-51,-100,-100,-100,-100,-100,-75,-76,-100,-100,-71,-74
1662477143,11.451395,20.5215721,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-67,-69,-100,-66,-100,-100,-100,-100,-64,-100,-100,-100,-45,-100,-100,-67,-100,-45,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477144,11.4646864,20.5234756,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-81,-100,-100,-100,-48,-81,-82,-100,-71,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-69,-100,-47,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477145,11.4673529,20.5260849,-100,-61,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-68,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-80,-100,-100,-70,-100,-67,-80,-71,-100,-58,-100,-100,-100,-57,-80,-71,-67,-60,-100,-100,-55,-100,-71,-100,-100,-66,-58,-68,-100,-68,-100,-57,-61,-76,-100,-100,-100,-100,-100,-65,-100,-100,-53,-65
1662477146,11.4646301,20.5268402,-80,-54,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-78,-83,-69,-84,-100,-100,-100,-89,-70,-80,-84,-78,-88,-79,-76,-33,-73,-75,-84,-100,-88,-73,-79,-78,-69,-81,-76,-78,-81,-100,-73,-77,-80,-100,-60,-38,-78,-79,-74,-58,-69,-59,-79,-48,-60,-78,-78,-78,-52,-77,-76,-79,-79,-39,-61,-100,-78,-43,-74,-84,-77,-77,-100,-81,-76,-78
1662477147,11.4607468,20.5233784,-100,-53,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-67,-82,-100,-100,-68,-100,-100,-100,-44,-74,-74,-60,-53,-100,-100,-67,-100,-53,-100,-79,-59,-46,-68,-100,-73,-100,-46,-52,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-61
1662477148,11.5207291,20.5044365,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-80,-80,-76,-75,-100,-79,-100,-100,-100,-75,-100,-100,-100,-47,-77,-72,-79,-68,-77,-100,-78,-100,-67,-100,-100,-80,-46,-79,-82,-77,-81,-46,-67,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662477149,11.6576462,20.5383263,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-47,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-75,-100,-100,-100,-47,-76,-75,-75,-57,-76,-100,-100,-100,-56,-82,-100,-77,-46,-100,-100,-77,-100,-47,-56,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-79
1662477150,11.8166265,20.5599728,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-77,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-100,-80,-79,-77,-100,-74,-100,-100,-100,-73,-100,-100,-100,-37,-78,-78,-75,-50,-79,-100,-78,-100,-41,-100,-100,-77,-40,-77,-82,-77,-82,-36,-50,-100,-100,-100,-100,-100,-100,-76,-100,-100,-80,-75
1662477151,12.0324736,20.5419197,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-67,-100,-100,-79,-100,-100,-76,-29,-100,-100,-100,-100,-100,-100,-100,-78,-67,-79,-100,-80,-100,-100,-100,-73,-82,-100,-100,-29,-79,-80,-78,-54,-69,-100,-78,-100,-55,-76,-100,-78,-37,-77,-76,-79,-100,-29,-55,-100,-100,-100,-100,-100,-79,-77,-81,-100,-78,-78
1662477152,12.2296658,20.5231018,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-81,-77,-77,-100,-74,-100,-100,-100,-71,-100,-100,-100,-39,-76,-79,-77,-40,-79,-100,-76,-100,-39,-100,-100,-77,-42,-76,-80,-78,-80,-39,-40,-100,-100,-100,-100,-100,-100,-79,-100,-100,-81,-78
1662477153,12.4683247,20.5224342,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-44,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-76,-100,-100,-100,-44,-76,-75,-75,-61,-76,-100,-100,-100,-61,-82,-100,-77,-44,-100,-100,-69,-100,-44,-60,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-79
1662477154,12.7092581,20.5496483,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-68,-100,-100,-100,-100,-100,-70,-100,-100,-79,-100,-100,-79,-33,-100,-100,-100,-100,-100,-100,-100,-78,-68,-80,-100,-80,-100,-100,-100,-72,-100,-100,-100,-35,-78,-79,-78,-54,-70,-100,-78,-100,-52,-76,-100,-77,-40,-79,-78,-80,-81,-35,-54,-100,-100,-100,-100,-100,-79,-77,-81,-100,-76,-78
1662477155,12.8694239,20.5702248,-80,-52,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-100,-100,-69,-84,-100,-100,-100,-89,-69,-80,-84,-78,-88,-100,-100,-34,-73,-75,-84,-100,-88,-73,-79,-78,-69,-100,-76,-77,-81,-100,-73,-78,-100,-100,-60,-39,-100,-100,-73,-58,-70,-59,-81,-48,-60,-100,-78,-76,-52,-77,-79,-100,-75,-40,-59,-100,-78,-43,-74,-84,-100,-76,-100,-100,-76,-74
1662477156,13.0365849,20.5494156,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-68,-100,-100,-100,-100,-100,-69,-100,-100,-79,-100,-100,-78,-33,-100,-100,-100,-100,-100,-100,-100,-78,-68,-77,-100,-80,-100,-100,-100,-72,-82,-100,-100,-35,-79,-79,-78,-54,-69,-100,-78,-100,-53,-76,-100,-78,-39,-77,-78,-79,-100,-34,-53,-100,-100,-100,-100,-100,-81,-78,-81,-100,-78,-77
1662477157,13.2259378,20.510767,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-68,-100,-100,-100,-100,-100,-70,-100,-100,-78,-100,-100,-76,-34,-100,-100,-100,-100,-100,-100,-100,-78,-69,-79,-100,-79,-100,-100,-100,-73,-82,-100,-100,-33,-77,-79,-78,-54,-69,-100,-78,-100,-54,-100,-100,-78,-39,-77,-80,-77,-80,-34,-54,-100,-100,-100,-100,-100,-76,-77,-100,-100,-77,-77
1662477158,13.3152971,20.5330486,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-77,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-76,-29,-100,-100,-100,-100,-100,-100,-100,-73,-79,-80,-100,-79,-100,-100,-100,-72,-82,-100,-100,-29,-79,-79,-78,-52,-70,-100,-78,-100,-51,-100,-100,-77,-37,-77,-73,-77,-72,-30,-51,-100,-100,-100,-100,-100,-76,-77,-100,-100,-71,-76
1662477159,13.3779325,20.5026741,-80,-54,-100,-89,-77,-60,-100,-76,-77,-83,-89,-100,-84,-78,-83,-69,-84,-100,-100,-100,-89,-69,-80,-84,-78,-88,-79,-79,-27,-73,-75,-84,-100,-88,-73,-100,-78,-69,-80,-76,-79,-100,-100,-73,-77,-80,-100,-60,-36,-77,-78,-73,-58,-69,-59,-79,-48,-60,-78,-100,-77,-50,-77,-78,-79,-81,-37,-60,-100,-78,-43,-74,-84,-77,-78,-100,-81,-76,-77
1662477160,13.4040346,20.5217285,-100,-53,-100,-100,-100,-100,-100,-78,-100,-100,-100,-80,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-68,-100,-82,-100,-48,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-68,-79,-100,-100,-65,-100,-82,-100,-48,-75,-76,-61,-52,-100,-100,-68,-100,-51,-100,-79,-61,-49,-69,-100,-75,-100,-50,-53,-100,-100,-100,-100,-100,-100,-62,-100,-100,-53,-62
1662477161,13.4358187,20.5311718,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-82,-100,-45,-100,-100,-100,-81,-100,-100,-80,-72,-75,-75,-100,-76,-81,-100,-100,-70,-81,-100,-100,-44,-75,-76,-77,-55,-74,-100,-69,-100,-56,-100,-78,-77,-46,-75,-69,-100,-73,-44,-54,-100,-100,-100,-100,-100,-100,-73,-100,-100,-61,-75
1662477162,13.4178581,20.5213127,-80,-52,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-75,-100,-69,-84,-100,-100,-100,-89,-66,-80,-84,-79,-88,-79,-76,-34,-73,-75,-84,-100,-88,-73,-79,-78,-69,-100,-76,-78,-81,-100,-73,-76,-100,-100,-60,-39,-76,-100,-75,-58,-68,-59,-100,-48,-60,-77,-78,-79,-52,-77,-79,-79,-75,-39,-60,-100,-78,-43,-74,-84,-75,-76,-100,-100,-76,-74
1662477163,13.4227934,20.5183506,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-69,-100,-100,-100,-100,-100,-69,-100,-100,-77,-100,-100,-78,-28,-100,-100,-100,-100,-100,-100,-100,-80,-69,-77,-100,-80,-100,-100,-100,-73,-100,-100,-100,-28,-79,-79,-78,-54,-69,-100,-76,-100,-55,-76,-100,-78,-37,-79,-78,-79,-100,-29,-54,-100,-100,-100,-100,-100,-81,-78,-81,-100,-78,-77
1662477164,13.4255304,20.5199604,-100,-65,-100,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-63,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-75,-100,-100,-70,-100,-62,-76,-100,-100,-54,-100,-100,-100,-53,-75,-69,-64,-66,-100,-100,-63,-100,-55,-100,-79,-63,-52,-62,-100,-69,-100,-54,-66,-100,-100,-100,-100,-100,-100,-65,-100,-100,-53,-65
1662477165,13.4204483,20.5153732,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-81,-100,-100,-100,-43,-69,-70,-100,-64,-100,-100,-100,-100,-64,-100,-100,-100,-43,-100,-100,-68,-100,-43,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477166,13.4197474,20.5152435,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-100,-80,-77,-76,-100,-78,-100,-100,-100,-73,-100,-100,-100,-36,-77,-78,-75,-38,-77,-100,-78,-100,-39,-100,-100,-77,-40,-82,-82,-77,-81,-36,-40,-100,-100,-100,-100,-100,-100,-76,-100,-100,-80,-75
1662477167,13.4297953,20.5215874,-100,-52,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-64,-82,-100,-100,-64,-100,-100,-100,-45,-75,-75,-62,-53,-100,-100,-70,-100,-52,-100,-75,-60,-45,-70,-100,-75,-100,-46,-53,-100,-100,-100,-100,-100,-100,-61,-100,-100,-53,-62
1662477168,13.4292698,20.5154438,-100,-59,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-70,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-74,-100,-100,-73,-100,-71,-74,-100,-100,-53,-100,-100,-100,-51,-75,-72,-64,-61,-100,-100,-68,-100,-62,-100,-72,-65,-50,-68,-100,-71,-100,-50,-58,-100,-100,-100,-100,-100,-100,-64,-100,-100,-53,-65
1662477169,13.4310341,20.5108643,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-80,-80,-76,-78,-100,-79,-100,-100,-100,-76,-100,-100,-100,-52,-77,-77,-77,-61,-80,-100,-78,-100,-61,-100,-100,-77,-48,-79,-82,-75,-81,-52,-62,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-78
1662477170,13.4131279,20.5063438,-100,-39,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-34,-100,-100,-100,-100,-100,-100,-100,-79,-80,-76,-100,-78,-100,-100,-100,-74,-100,-100,-100,-34,-77,-75,-77,-40,-80,-100,-73,-100,-40,-100,-81,-78,-39,-77,-82,-76,-79,-34,-40,-100,-100,-100,-100,-100,-75,-79,-100,-100,-80,-77
1662477171,13.4186344,20.507309,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-48,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-48,-78,-77,-79,-63,-76,-100,-100,-100,-63,-82,-100,-78,-46,-100,-100,-77,-100,-48,-62,-100,-100,-100,-100,-100,-81,-76,-100,-100,-100,-77
1662477172,13.4291496,20.5100899,-80,-53,-100,-89,-77,-60,-100,-76,-77,-83,-89,-100,-84,-78,-83,-68,-84,-100,-100,-100,-89,-70,-80,-84,-78,-88,-79,-79,-34,-73,-75,-84,-100,-88,-73,-100,-78,-68,-80,-76,-78,-100,-100,-73,-76,-80,-100,-60,-39,-77,-78,-73,-58,-69,-59,-79,-48,-60,-78,-100,-77,-52,-77,-78,-79,-79,-39,-60,-100,-78,-43,-74,-84,-77,-78,-100,-81,-76,-77
1662477173,13.4166365,20.5177536,-100,-64,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-80,-100,-100,-76,-100,-65,-79,-100,-100,-66,-100,-82,-100,-43,-76,-77,-69,-64,-100,-100,-66,-100,-52,-100,-77,-69,-43,-66,-100,-75,-100,-44,-63,-100,-100,-100,-100,-100,-100,-69,-100,-100,-53,-59
1662477174,13.4157257,20.5171928,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-80,-100,-100,-100,-50,-80,-79,-75,-72,-76,-100,-100,-100,-74,-100,-100,-77,-47,-100,-100,-79,-100,-48,-72,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662477175,13.4205122,20.5156136,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-81,-100,-100,-100,-49,-69,-68,-100,-63,-100,-100,-100,-100,-63,-100,-100,-100,-47,-100,-100,-80,-100,-50,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477176,13.4223375,20.5129623,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-71,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-74,-100,-100,-76,-100,-71,-73,-100,-100,-55,-100,-100,-100,-46,-78,-74,-63,-61,-100,-100,-70,-100,-61,-100,-72,-62,-46,-70,-100,-78,-100,-46,-61,-100,-100,-100,-100,-100,-100,-68,-100,-100,-53,-62
1662477177,13.4129629,20.5100861,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-69,-100,-100,-100,-100,-100,-69,-100,-100,-78,-100,-100,-76,-32,-100,-100,-100,-100,-100,-100,-100,-78,-70,-79,-100,-79,-100,-100,-100,-72,-82,-100,-100,-32,-77,-79,-78,-55,-70,-100,-78,-100,-54,-100,-100,-77,-39,-77,-79,-77,-78,-32,-54,-100,-100,-100,-100,-100,-76,-77,-100,-100,-79,-76
1662477178,13.4237766,20.5134583,-100,-66,-68,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-56,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-82,-100,-100,-74,-100,-57,-81,-70,-100,-47,-100,-100,-100,-64,-78,-79,-50,-68,-100,-100,-56,-100,-68,-100,-100,-49,-66,-57,-100,-72,-100,-64,-67,-76,-100,-100,-100,-100,-100,-50,-100,-100,-53,-48
1662477179,13.4232273,20.5131645,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-81,-80,-78,-100,-74,-100,-100,-100,-71,-100,-100,-100,-25,-76,-77,-76,-51,-79,-100,-78,-100,-51,-100,-100,-77,-35,-76,-82,-77,-82,-27,-50,-100,-100,-100,-100,-100,-100,-77,-100,-100,-80,-78
1662477180,13.4115734,20.517128,-100,-64,-100,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-67,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-78,-100,-100,-70,-100,-66,-78,-100,-100,-59,-100,-100,-100,-54,-68,-67,-56,-64,-100,-100,-67,-100,-65,-100,-79,-62,-54,-67,-100,-69,-100,-56,-66,-78,-100,-100,-100,-100,-100,-64,-100,-100,-53,-56
